Enna	Enna, -ae (f.); of or belonging to Enna, Ennaeus, -a, -um. and Ennensis, -e
Enneacrunos	Enneacrunos, -i (m.)
Enneapolis	Enneapolis, -is (f.)
Ennius	Ennius, -ii (m.); of or belonging to Ennius, Ennianus, -a, -um
Enuodius	Ennodius, -ii (m.)
Ennomus	Ennomus, -i (m.)
Enoch	Enoch, indeclinable, (m.); sons, descendants of Enoch, Enochitae, -arum (m.)
Enos	Aenos, -i (f.)
Entella	Entella, -ae (f.); of or belonging to Entella, Entellinus, -a, -um
Entellus	Entellus, -i (m.)
Enyo	Enyo, -us, (f.)
Eordea	Eordea, -ae (f.); Eordean, Eordaeus, -a, -um, and Eordensis, -e
Epaminondas	Epaminondas, -ae (m.)
Epaphras	Epaphras, -ae (m.)
Epaphroditus	Epaphroditus, -i (m.); of or relating to Epaphroditus, Ephaphroditianus, -a, -um
Epaphus	Epaphus, -i (m.)
Epeans	Epei, -orum (m.)
Epenetus	Epaenetus, -i (m.)
Eperies	Aperiascio, -onis (f.).; Eperiae, -arum (f.)
Epeus	Epeus, -i (m.)
Ephesus	Ephesus, -i (f.); of Ephesus, Ephesian, Ephesius, -a, -um, and Ephesius, -a, -um
Ephialtes	Ephialtes, -ae (m.)
Ephorus	Ephorus, -i (m.)
Ephraim	Ephraim, indeclinable, and Ephraimus, -i (m.)
Ephyra	Ephyra, -ae, and Ephyre, -es (f.); of or belonging to Ephyra, Ephyaeus, -a, -um, and Ephyreius, -a, -um; an inhabitant of Ephyra (a Corinthian), Ephyreiades, -ae (m.); Ephyreias, -adis (f.)
Epicharis	Epicharis, -is (m.)
Epicharmus	Epicharmus, -i (m.); of Epicharmus, Epicharmius, -a, -um
Epiclerus	Epiclerus, -i (m.)
Epicnemidii	Epicnemidii, -orum (m.)
Epicrates	Epicrates, -is (m.)
Epietetus	Epictetus, -i (m.)
Epicurus	Epicurus, -i (m.); of Epicurus, Epicurean, Epicureus, -a, -um
Epidamnus	Epidamnus, -i (f.); of Epidamnus, Epidamnian, Epidamnius, -a, -um
Epidaurus	Epidaurus, -i (f.), and Epidaurum, -i (n.); of Epidaurus, Epidaurian, Epidaurius, -a, -um, and late Epidanritanus, -a, -um
Epidicus	Epidicus, -i (m.)
Epigenes	Epigenes, -is (m.)
Epigoni	Epigoni, -orum (m.)
Epimenides	Epimenides, -is (m.)
Epimetheus	Epimetheus, -eos and -ei (m.); daughter of Epimetheus, Epimethis, -idis (f.)
Epiphanes	Epiphanes, -is (m.)
Epiphania	Epiphania, -ae (f.)
Epiphanius	Epiphanius, -ii (m.)
Epipolae	Epipolae, -arum (f.)
Epirus	Epirus and Epiros, -i (f.); of or belonging to Epirus, Epiroticus, -a, -um, and Epirensis, -e; an inhabitant of Epirus, an Epirote, Epirotes and Epirota, -ae (m.)
Epona	Epona, -ae (f.)
Epopeus	Epopeus, -eos or -ei (m.)
Epopos	Epopos, -i (m.)
Eporedia	Eporedia, -ae (f.)
Eppius	Eppius, -ii (m.)
Epponina	Epponina, -ae (f.)
Epytus	Epytus, -i (m.); son of Epytus, Epytides, -ae (m.)
Erasinus	Erasinus, -i (m.)
Erasistratus	Erasistratus, -i (m.)
Erasmus	Erasmus, -i (m.)
Erastus	Erastus, -i (m.)
Erato	Erato, -us (f.)
Eratosthenes	Eratosthenes, -is (m.)
Erbessus	Erbessns, -i (f.); of or belonging to Erbessus, Erbesensis, -e
Erebus	Erebus, -i (m.); of Erebus, Erebeus, -a, -um
Erechtheus	Erechtheus, -eos or -ei (m.); of or relating to Erechtheus, Erechtheus, -a, -um; son or descendant of Erechtheus, Erechthides, -ae (m.); daughter or female descendant of Erechtheus, Erechthis, -idis
Eressus	Eressus, -i (f.); of or belonging to Eressus, Eressian, Eressius, -a, -um
Eretri	= Erythrae, q. v
Eretria	Eretria, -ae (f.); of Eretria, Eretrian, Eretrius, -a, -um; Eretriensis, -e; and Eretrias, -atis (m., f.); the Eretrians (sect of Entrian philosophers), Eretrici, -orum (m.)
Eretum	Eretum, -i (n.); of Eretum, Eretian, Eretinus, -a, -um
Erfurt	Erfordia, -ae (f.)
Ergavica	Ergavica, -ae (f.); of Ergavica, Ergavicensis, -e
Ergetium	Ergetium, -ii (n.); of Ergetium, Ergetian, Ergetinus, -a, -um
Erginus	Erginus, -i (m.)
Erichtho	Erichtho, -us (f.)
Erichthonius	Erichthonius, -ii (m.); of or derived from Erichthonius, Erichthnius, -a, -um
Ericinium	Ericinium, -ii (n.)
Eridanus	Eridanus, -i (m.)
Erigone	Erigone, -es (f.); of or relating to Erigone, Erigoneius, -a, -um
Erigonus	Erigonus, -i, and Erigon, -onis (m.)
Erinna	Erinna, -ae, and Erinne, -es (f.)
Erinys	Erinys, -yos (f.)
Eriphyle	Eriphyle, -es, and Eriphyla, -ae (f.); of or belonging to Eriphyle, Eriphylaeus, -a, -um
Eris	Eris, -idia (f.)
Erisichthon	Erisichthon, -onis (m.)
Erissi	Eressus, q. v
Eriza	Eriza, -ae (f.); of Eriza, Erizenus, -a, -um
Erlangen	Erlanga, -ae (f.)
Ernest	Ernestus, -i (m.)
Eros	Eros, -otis (m.)
Erycina	v. Eryx
Erymanthus, Mount Erymanthus	Erymanthus, -i (m.); of Erymanthus, Erymanthian, Erymanthius, -a, -um; pecul. feminine, Erymanthias, -adis, and Erymanthis, -idis
Erymas	Erymas, -antis (m.)
Erythea	Erythea or -thia, -ae (f.); of or relating to Erythea, Erytheus, -a, -um; pecul. feminine, Erytheis, -idis
Erythrae	Erythrae, -arum (f.); of or relating to Erythrae, Erythraean, Erythraeus, -a, -um
Eryx, Mount Eryx	Eryx, -ycis (m.); of or relating to Eryx, Erycinus, -a, -um; especially in feminine, Erycina, as appellation of Venus. — 2, a man’s name, Eryx, -ycis (m.)
Esaias	Esaias, -ae (m.)
Esaro	Aesar, -aris (m.)
Esau	Esau, indeclinable and Esavus, -i (m.)
Escurial	Escuriacum, -i, and Escuriale, -is (n.)
Esdras	Esdras, -ae (m.)
Esino	Aesis, -is (m.)
Esk	Esca, -ae (f.)
Eskdale	Escia, -ae (f.)
Eskihissar	Stratonicea, -ae (f.); Laodicea, -ae (f.)
Espartel	Cape, Ampelusia, -ae (f.)
Esquilliae	Esquilliae, -arum (f.)
Esquiline, Mount Esquiline, Eequilinus, -i (m.)	Mons; of the Esquiline, Esquiline, Esquilinus, -a, -um, and (from Esquiliae) Esquilius, -a, -um
Essedones	Essedones, -um (m.); of or relating to the Essedones, Essedonius, -a, -um
Esseni	Esseni, -orum (m.)
Essenide	Xanthus, -i (f.)
Essui	Essui, -orum (m.)
Estelle	Stella, -ae (f.)
Esther	Esther, indeclinable (f.)
Estremadura	Extrema Durii or Extremadura, -ae (f.)
Esula	Esula, -ae (f.)
Eteocles	Eteocles, -is and -eos (m.); of or relating to Eteocles, Eteocleus, -a, -um
Ethelbald	Ethelbaldus, -i (m.)
Ethelbert	Ethelbertus, -i (m.)
Ethlfred	Ethelfredus, -i (m.)
Ethelred	Ethelredus, -i (m.)
Ethelstan	Ethelstanus, -i (m.)
Ethelwald	Ethelwaldus, -i (m.)
Ethelwold	Ethelwoldus, -i (m.)
Ethiopia	Aethiopia, -ae (f.); of or relating to Ethiopia, Ethiopian, Aethiopius, -a, -um, and Aethiops, -opis; the Ethiopians, Aethiopes, -um (m.)
Ethopia	Ethopia, -ae (f.)
Etovissa	Etovissa, -ae (f.)
Etruria	Etruria, -ae (f.); Tyrrhenia, -ae, and Tuscia, -ae (f.); of or belonging to Etruria, Etrurian, Etruscus, -a, -um; Tyrrhenicus, -a, -um; Tyrrhenus, -a, -um; Tuscus, -a, -um; Toscanus, -a, -um; and Toscanicus, -a, -um; the Etrurians, Etrusci, -orum; Tusci, -orum; and Tyrrheni, -orum (m.)
Eu	Auga, -ae (f.); Augium, -ii (n.)
Eubius	Eubius, -ii (m.)
Euboea	Euboea, -ae (f.); of or belonging to Euboea, Euboean, Euboeus, -a, -um, and Euboicus, -a, -um; pecul. feminine, Eubois, -idis
Eubulides	Eubulides, -ae (m.)
Eubulus	Eubulus, -i (m.)
Eucheria	Eucheria, -ae (f.)
Eucherius	Eucherius, -ii (m.)
Euclid	Euclides, -ae (m.)
Euetus	Euctus, -i (m.)
Eudaemon	Eudaemon, -onis (m.)
Eudamus	Eudamus, -i (m.)
Eudemus	Eudemus, -i (m.)
Eudorus	Eudorus, -i (m.)
Eudoses	Eudoses, -um (m.)
Eudoxia	Eudoxia, -ae (f.)
Eudoxus	Eudoxus, -i (m.)
Eufemia	Gulf of, Vibonensis Sinus
Eugene	Eugenius, Eugenius, -ii (m.)
Eugenium	Eugenium, -ii (n.)
Euhemerus	Euhemerus, -i (m.)
Euhydrium	Euhydrium, -ii (n.)
Eumedes	Eumedes, -is (m.)
Eumelus	Eumelus, -i (m.)
Eumenes	Eumenes, -is (m.); of or relating to Eumenes, Eumeneticus, -a, -um
Eumenia	Eumenia, -ae (f.)
Eumenides	Eumenides, -um (f.), v. Fury, in 1st part
Eumolpus	Eumolpus, -i (m.; son or descendant of Eumolpus, Eumolpides, -ae (m.); the descendants of Eumolpus, the Eumolpidae (a priestly family), Eumolpidae, -arum (m.)
Eumolus	Eumolus, -i (m.)
Eunice	Eunice, -es (f.)
Eunomus	Eonomus, -i (m.)
Eunus	Eunus, -i (m.)
Euodia	Euodia, -as (f.)
Eupalium	Eupalium, -ii (n.). and Eupalia, -ae (f.)
Eupator	Eupator, -oris (m.)
Euphemia	Euphemia, -ae, or Eupheme, -es (f.)
Euphorbus	Euphorbus, -i (m.)
Euphorion	Euphorion, -onis (m.)
Euphranor	Euphranor, -oris (m.)
Euphrates	Euphrates, -is, acc., -em and -en (m.); of or relating to the Euphrates, Enphrataeus, -a, -um; pecul. feminine, in late poet., Euphratis, -idis
Euphronius	Euphronius, -ii (m.)
Euphrosyne	Euphrosyne, -es, and Euphrosyna, -ae (f.)
Eupolemus	Eupolemus, -i (m.)
Eupolis	Eupolis, -idis (a.)
Eure	Audura, -ae (f.)
Euripides	Euripides, -is (m.); of or relating to Euripides, Euripidean, Euripideus, -a, -um
Euripus	Euripus, -i (m.)
Euromus	Euromus, -i (f.); of or belonging to Euromus, Euremensis, -e
Europa	Europa, -ae, and Europe, -es (f.), of or belonging to Europa, Europaeus, -a, -um
Europe	Europa, -ae, and Europe, -es (f.); of or relating to Europe, European, Europaeus, -a, -um, and Enropensis, -e, (late)
Europus	Europus, -i (m.)
Eurotas	Eurotas, -ae (m.)
Euryale	Euryale, -es (f.)
Euryalus	Euryalus, -i (m.)
Euryanassa	Euryanassa, -ae (f.)
Eurybates	Eurybates, -is (m.)
Eurybiades	Eurybiades, -is (m.)
Euryclea	Euryclea, -ae (f.)
Eurydamas	Eurydamas, -antis (m.)
Eurydice	Eurydice, -es, and Eurydica, -ae (f.)
Eurylochus	Eurylochus, -i (m.)
Eurymachus	Eurymachus, -i (m.)
Eurymedon	Eurymedon, -ontis (m.)
Earymus	Eurymus, -i (m.); son of Eurymus, Eurymides, -ae (m.)
Eurynome	Eurynome, -es (f.)
Euryone	Euryone, -es (f.)
Eurypylus	Eurypylus, -i (m.); of Eurypylus, Eurypylis, -idis (feminine, adj.)
Eurysthenes	Eurysthenes, -is (m.)
Enrystheus	Eurystheus, -eos or -ei (m.); of or relating to Eurystheus, Eurystheus, -a, -um
Eurytion	Eurytion, -onis (m.)
Eurytus	Eurytus, -i (m.); daughter of Eurytus, Eurytis, -idis (f.)
Eusebius	Eusebius, -ii (m.); of or relating to Eusebius, Eusebianus, -a, -um
Eustace	Eustachius, -ii (m.)
Eustathius	Eustathius, -ii (m.)
Euterpe	Euterpe, -es (f.)
Euthycrates	Euthycrates, -is (m.)
Eutrapelus	Eutrapelus, -i (m.)
Eutropius	Eutropius, -ii (m.)
Eityches	Eutyches, -is (m.)
Eutychides	Eutychides, -ae (m.)
Eutychis	Eutychis, -idis (f.)
Eutychius	Eutychius, -ii (m.)
Euxine	the (Sea), Euxinus, -i (m.). Pontus, and Euxinum, -i (n.). Mare; Euxine (as adj.), Euxinus, -a, -um
Eva	v. Eve
Evadne	Evadne, -es (f.)
Evagoras	Evagoras, -ae (m.)
Evagrus	Evagrus, -i (m.)
Evan	Evan, -antis (m.)
Evander	Evander, -dri, and Evandrus, -i (m.); of or relating to Evander, Evandrius, -a, -um
Evanthia	Evanthia, -ae (f.)
Evanthius	Evanthius, -ii (m.)
Eve	, Eva, -ae (f.)
Evenor	Evenor, -oris (m.)
Evenus	Evenus, -i (m.); of or relating to the Evenus, Eveninus, -a, -um
Everard	Everardus, -i (m.)
Evora	Ebora, -ae (f.)
Evreux	Eborica, -ae (f.); Ebroicae, -arum (f.); of Evreux, Ebroicensis, -e
Ex	Isca, -ae (f.)
Exadius	Exadius, -ii (m.)
Excisum	Excisum, -i (n.)
Exeter	Isca Damnoniorum; Exonia, -ae (f.); of Exeter, Exoniensis, -e
Exquiliae	v. Esquiliae
Ezechias	Hezekiah, Ezechias, -ae (m.)
Ezechiel	Ezechiel, -elis (m.)
Ezra	Ezra, -ae, or Esdras, -ae (m.)
Fabaris	Fabaris, -is (m.)
Fabatus	Fabatus, -i (m.)
Faberius	Faberius, -ii (m.); of or relating to Faberius, Faberianus, -a, -um
Fabianus, Fabian	Fabianus, -i (m.)
Fabius	Fabius, -ii (m.); of Fabius, Fabian, Fabius, -a, -um, and Fabianus, -a, -um; the Fabii, Fabii, -orum (m.)
Fabrateria	Fabrateria, -ae (f.); of or relating to Fabrateria, Fabraternus, -a, -um
Fabricius	Fabricius, -ii (m.); of or relating to Fabricius, Fabrician, Fabricius, -a, -um, and Fabricianus, -a, -um
Fabulla	Fabulla, -ae ( f.)
Fabullus	Fabullus, -i (m.)
Fadia	Fadia, -ae (f.)
Fadius	Fadius, -ii (m.)
Faenza	Faventia, -ae (f.). q. v
Faesulae	, Faesulae, -arum, and Faesula, -ae (f.); of or belonging to Faesulae, Faesulanus, -a, um
Fagutal	Fagutal, -alis (n.); of or belonging to the Fagutal, Fagutalis, -e
Fairford	Pulchrum Vadum, -i (n.)
Faith	Fides, -ei (f.)
Falcidius	Falcidius, -ii (m.); of Falcidius, Falcidius, -a, -um, and Falcidianus, -a, -um
Falerii	Falerii, -orum (m.); of Falerii, Falerian, Faliscus, -a, -um; Faleriensis, -e; and Falerionensis, -e
Falernian	Falernus, -a, -um; the Falernian wine, vinum Falernum; the Falernian district, Falernus ager
Falmouth	Voliba, -ae (f.); Cenionis Ostia, -orum (n.)
Famieh	Apamea, -ii (f.), Syriae
Fannius	Fannius, -ii (m.); of Fannius, Fannius, -a, -um, and Fannianus, -a, -um
Farfa	Farfarus, the, Farfarus, -i, or Fabaris, -is (m.)
Faruham	Vindomum, -i (n.)
Fara di Messina	Siculum Fretum (n.)
Farsa	Pharsalus, -i (f.)
Faunas	Faunus, -i (m.); of or relating to Faunus, Faunius, -a, -um; son or descendant of Faunus, Faunigena, -ae (m.)
Fausta	Fausta, -ae (f.).
Faustianus	Faustianus, -i (m.)
Faustina	Faustina, -ae (f.)
Faustinus	Faustinus, -i (m.); of or relatingmto Faustinus, Faustinianus, -a, -um
Faustulus	Faustulus, -i (m.)
Faustus	Faustus, -i (m.); of or relating to Faustus, Faustianus, -a, -um
Faventia	Faventia, -ae (f.); of or relating to Faventia, Faventinus, -a, -um
Faveria	Faveria, -ae (f.)
Favonius	Favonius, -ii (m.); of or relating to Favonius, Favonianus, -a, -um
Favorinus	Favorinus, -i (m.)
Fayal	Insula Fagalis
Felicia	Felicia, -ae (f.)
Felicitas	Felicitas, -atis (f.)
Felix	Felix, -icis (m.)
Felsina	Felsina, -ae (f.)
Fenestella	Fenestella, -ae (m.). a man’s name. — 2. (f.) a gate of Rome
Ferdinand	Ferdinandus, -i (m.)
Ferentina	Ferentina, -ae (f.)
Ferentinum	Ferentinum, -i (n.); of or belonging to Ferentinum, Ferentinensis, -e; the inhabitants of Ferentinum, Ferentinates, -um or -ium (m.), and Ferentini, -orum (m.)
Fermo	Firmum, -i (n.), q. v
Feronia	Feronia, -ae (f.)
Ferrara	Ferrara, -ae (f.); of Ferrara, Ferrariensis, -e
Fescennia	Fescennia, -ae (f.); of or belonging to Fescennia, Fescenninus, -a, -um
Festus	Festus, -i (m.)
Fez	Fessa, -ae (f.); the kingdom of Fez, Fessanum Regnum
Fezzan	Phazania, -ae (f.); the inhabitants of Fezzan, Phazanii, -orum (m.)
Fibrenus	Fibrenus, -i (m.)
Ficulnea	Ficulnea or Ficulea, -ae (f.); of or belonging to Ficulnea, Ficulensis, -e, and Ficulnensis, -e; the inhabitants of Ficulnea, Ficuleates and Ficulenses, -ium (m.)
Fidari	Evenus, -i (m.)
Fidena	Fidena, -ae, and Fidenae, -arum (f.); of or belonging to Fidena, Fidenas, -atis
Fidentia	Fidentia, -ae (f.); of Fidentia, Fidentinus, -a, -um
Fidius	Fidius, -ii (m.)
Fiesole	Faesulae, -arum (f.)
Figulus	Figulus, -i (m.)
Filibe	Philippopolis, -is (f.)
Fimbria	Fimbria, -ae (m.); of or relating to Fimbria, Fimbrianus, -a, -um
Finisterre	Cape, Artabrum, -i (n.), Promontorium
Finland	Finnonia, -ae (f.); Finnia, -ae (f.); of Finland, Finnish, Finnicus, -a, -um; the Finns, Fenni, -orum (m.)
Firmicus	Firmicus, -i (m.)
Firmius	Firmius, -ii (m.); of or relating to Firmius, Firmianus, -a, -um
Firmum	Firmum, -i (n.); of or belonging to Firmum, Firmanus, -a, -um
Flaccus	Flaccus, -i (m.); of or relating to Flaccus, Flaccianus, -a, -um
Flamen	Flamen, -inis (m.)
Flaminia	Flaminia, -ae (f.)
Flumininus	Flamininus, -i (m.)
Flaminius	Flaminius, -ii (m.); of or relating to Flaminius, Flaminius, -a, um
Flanates	Flanates, -um (m.); of or relating to the Flanates, Flanaticus, -a, -um
Flanders	Flandria, -ae (f.); of Flanders, Flemish, Flandricus, -a, -um
Flavia	Flavia, -ae (f.)
Flavianus	Flavian, Flavianus, -i (m.)
Flavina	Flavina, -ae (f.); of Flavina, Flavinian, Flavinius, -a, -um
Flavinus	Flavinus, -i (m.)
Flaviopolis	Flaviopolis, -is (f.); of or relating to Flaviopolis, Flaviopolitanus, -a, -um
Flavius	Flavius, -ii (m.); of or belonging to Flavius, Flavian, Flavius, -a, -um, and Flavianus, -a, -um
Flensburg	Flenopolis, -is (f.); Flensburgia, -ae (f.)
Fleury	Floriacum, -i (n.)
Flevo	Flevo, -onis (m.)
Flevum	Flevum, -i (n.)
Flora	Flora, -ae (f.); of or belonging to Flora, Floralis, -e
Florens	Florens, -entis (m.)
Florence	Fiorentia, -ae (f.). a city; of or belonging to Florence, Florentine, Florentinus, -a, -um, and Florentius, -a, -um. 2, a female name
Florentinus	Florentinus, -i (m.)
Florentius	Florentius, -ii (m.)
Florian	Florianus, -i (m.)
Florida	Florida, -ae (f,)- of Florida, Floridensis, -e
Floronia	Floronia, -ae (f.)
Florus	Florus, -i (m.)
Flushing	Flessinga, -ae (f.)
Fochia	Phocaea, -ae (f.)
Folia	Folia, -ae (f.)
Fondi	Fundi, -orum (m.)
Fontainebleau	Fons Bellaqueus (m.); Bellollofontanum, -i (n.)
Fontaines	Fontes, -ium (m.)
Fonteia	Fonteia, -ae (f.)
Fonteins	Fonteius, -ii (m.); of or relating to Fonteius, Fonteius, -a, -um, and Fonteianus, -a, -um
Fontenellas	Fontanella, -ae (f.)
Foqui	Fochium, -ii (n.)
Forentum	Forenza, Forentum, -i (n.); of or belonging to Forentum, Forentanus, a, -um
Formiae	Formiae; -arum (f.); of or belonging to Formiae, Formianus, -a, -um
Formianus	Formianus, -i (m.)
Formosa	Formosa, -ae (f.)
Forth (the Frith of)	Bodotriae Aestuarium
Forture	Frento, -onis (m.)
Fortuna	Fortuna, -ae (f.)
Fortunate Islands	Fortunatae Insulae, -arum (f.)
Fortunatus	Fortunatus, -i (m.)
Foruli	Foruli, -orum (m.); of or belonging to Foruli, Forulanus, -a, -um
Fosi	Fosi, -orum (m.)
Fossa	Fossa, -ae (f.)
Fossano	Fossanum, -i (n.)
Fossius	Fossius, -ii (m.)
Fossombrone	Forum Sempronii (n.)
Fox Island	Alopeconnesus, -i (f.)
France	Gallia, -ae (f.). in class. Lat., Francia, -ae (f.). in very late Lat.; the inhabitants of France, the French, Galli, -orum (m.); in late Lat., Franci, -orum (m.); French, of or belonging to France, Gallicus, -a, -um, and Gallicanus, -a, -um; in late Lat., Francus, -a, -um, and Francicus, -a, -um
Frances	Francesca, -ae (f.)
Francis	Franciscus, -i (m.)
Franconia	Franconia, -ae (f.)
Frango	Frango, -onis (m.)
Frankfort	Francofurtum, -i (n.)
Frascati	Frasculum, -i (n.)
Frederic	Fridericus, -i (m.)
Fredericksburg	Fridericoburgum, -i (n.)
Fredericktown	Fridericopolis, -is (f.)
Fregellae	Fregellae, -arum (f.); of or belonging to Fregellae, Fregellanus, -a, -um
Frejus	Forum Julii (n.); of Frejus, Forojuliensis, -e
Frentani	Frentani, -orum (m.); of or concerning the Frentani, Frentanus, -a, -um
Frento	Frento, -onis (m.)
Fresilia	Fresilia, -ae (f.)
Freyberg	Freyberga, -ae (f.)
Freyburg	Freyburgum, -i (n.)
Friesland	Frisia, -ae (f.); East Friesland, Frisia Orientalis; West Friesland, Frisia Occidentalis
Frisii	Frisii, -orum (m.); of the Frisii, Frisian, Frisianus, -a, -um
Frontinus	Frontinus, -i (m.)
Fronto	Fronto, -onis (m.); of or relating to Fronto, Frontonianus, -a, -um
Frusino	Frusinone, Frusino, -onia (f.); of or relating to Frusino, Frusinas, -atis (adj.)
Fucinus, Lake Fucinus	Fucinus, -i (m.). Lacus
Fuego, Tierra del Fuego	Insula Ignis or Ignium
Fuffettius	Fuffetius, -ii (m.)
Fufitidius	Fufidius, -ii (m.); of or relating to Fufidius, Fufidianus, -a, -um
Fufius	Fufius, -ii (m.); of or relating to Fufius, Fofius, -a, -um
Fulcinius	Fulcinius, -ii (m.)
Fuld	Folda, -ae (f.); of Fuld, Fuldensis, -e
Fulfulae	Fulfulae, -arum (f.)
Fulgentius	Fulgentius, -ii (m.)
Fulginia	Fulginia, -ae (f.); of or belonging to Fulginia, Fulginas, -atis (adj.)
Fuligno	Fulginium, -ii (n.)
Fulk	Fulco, -onis (m.)
Fulvia	Fulvia, -ae (f.)
Fulvius	Fulvius, -ii (m.); of or relating to Fulvius, Fulvianus, -a, -um
Fundanius	Fundanius, -ii (m.); of or concerning Fundanius, Fundanianus, -a, -um
Fundi	Fundi, -orum (w.); of or belonging to Fundi, Fundanus, -a, -um
Funen	Fionia, -ae (f.)
Furina	Furina, -ae (f.); of or relating to Furina, Furinalis, -e
Furius	Furius, -ii (m.)
Furnius	Furnius, -ii (m.)
Fuscinus	Fuscinus, -i (m.)
Fuscus	Fuscus, -i (m.)
Fusius	Fusius, -ii (m.)
Gaba	Gaba, -ae, and Gabe, -es (f.)
Gabala	Gabala, -ae, and Gabale, -es (f.)
Gabali	Gabali, -orum (m.); of or relating to the Gabali, Gabilicus, -a, -um, and late Gabalitanus, -a, -um
Gabaon	Gabaon, indeclinable (f.); of or belonging to Gabaon, Gabaoniticus, -a, -um; an inhabitant of Gabaon, Gabaonites, -ae (m.)
Gabba	Gabba, -ae (m.)
Gabellus	Gabellus, -i (m.)
Gabienus	Gabienus, -i (m.)
Gabii	Gabii, -orum (m.); of Gabii, Gabine, Gabinus, -a, -um; Gabinianus, -a, -um; and Gabiensis, -e
Gabinia	Gabinia, -ae (f.)
Gabinius	Gabinius, -ii (m.)
Gabriel	Gabriel, indeclinable, and Gabriel, -elis (m.)
Gadara	Gadara, -orum (n.)
Gades	Gades, -ium (f.); of Gades, Gaditanus, -a, -um
Gaeta	Caieta, -ae (f.). q. v
Gaetulia	Gaetulia, -ae (f.); of Gaetulia, Gaetulian, Gaetulicus, -a, -um. and Gaetulius, -a, -um
Gaius	Gaius, -ii (m.)
Galaesus, Galaso	the Galaesus, -i (m.)
Galanthis	Galanthis, -idis (f.)
Galatae	Galatae, -arum (m.)
Galatea	Galatea, -ae (f.)
Galatia	Galatia, -ae (f.); Gallograecta, -ae (f.); of or belonging to Galatia, Galatian, Galaticus, -a, -um; the Galatians, Galatae, -arum (m.); Gallograeci, -orum (m.)
Galba	Galba, -ae (m.); of or relating to Galba, Galbianus, -a, -um
Galen	Galenus, -i (m.)
Galepsus	Galepsus, -i (f.)
Galeria	Galeria, -ae (f.)
Galerius	Galerius, -ii (m.); of Galerius, Galerian, Galerius, -a, -um
Galesus	v. Galaesus
Galiria	Gallaecia, -ae (f.); Galician, Gallaecus, -a, -um; Gallaicus, -a, -um
Galilee	Galilaea, -ae (f.); of or belonging to Galilee, Galilaeus, -a, -um; Sea of Gililee, Gennesaras, -ae (m.). Lacus, or Tiberiadis Lacus; v. also Gennesareth
Galla	Galla, -ae (f.)
Gallia	v. Gaul
Galliena	Galliena, -ae (f.)
Gallienus	Gallienus, -i (m.)
Gallina	Gallina, -ae (m.)
Gallio	Gallio, -onis (m.)
Gallipoli	Callipolis, -is (f.)
Gallius	Gallius, -ii (m.)
Gallonius	Gallonius, -ii (m.)
Gallus	Gallus, -i (m.)
Galway	Galliva, -ae (f.)
Gamaliel	Gamaliel, indeclinable, and Gamaliel, -elis (m.)
Ganges	Ganges, -is and -ae (m.); of or relating to the Ganges, Gangeticus, -a, -um; pecul. feminine, Gangetis, -idis
Ganymedes	Ganymedes, -is (m.); of Ganymede, Ganymedeus, -a, -um
Gaps	Tacape, -es (f.)
Garamantes	Garamantes, -um (m.); of or relating to the Garamantes, Gararmanticus, -a, -um; pecul. feminine, Garamantis, -idis
Garda, Logo di Garda	Benacus, -i (m.). Lacus
Garganus, Mount Garganus, Garganus, -i (m.)	Mons; of Garganus, Garganus, -a, -um
Gargaphia	Gargaphia, -ae and -phie, -es (f.)
Gargara	Gargara, -orum (m.); of or relating to Gargara, Gargaricus, -a, -um
Gargettus	Gargettus, -i (m.); of Gargettus, Gargettian, Gargettius, -a, -um
Gargilius	Gargilius, -ii (m.); of Gargilius, Gargilianus, -a, -um
Garigliano	Liris, -is (m.)
Garonne	Garumna, -ae (m.); of or relating to the Garonne, Garumnicus, -a, -um
Gascony	Vasconia, -ae (f.)
Gateshead	Gabrosentum, -i (m.)
Gath	Geth, indeclinable (f.); of or belonging to Gath, Gethaeus, -a, -um
Gaul	Gallia, -ae (f.); of Gaul, Gallic, Gallicus, -a, -um, and Gallicanus, -a, -um; the Gauls, Galli, -orum (m.)
Gaurus, Mount Gaurus	Gaurus, -i (m.); of or relating to Mount Gaurus, Gaoranus, -a, -um
Gavius	Gavius, -ii (m.); of or relating to Gavius, Gavianus, -a, -um
Gaza	Gaza, -ae (f.); of or belonging to Gaza, Gazanus, -a, -um, and Gazaticus, -a, -um; the inhabitants of Gaza, Gazaei, -orum; Gazani, -orum; and Gazatae, -arum (m.)
Gedrosia	Gedrosia, -ae (f.); of or concerning Gedrosia, Gedrosius, -a, -um
